d_t,app,func,end_timestamp,duration,st_tsp,date,counter,wait_delay
2021-02-04 15:00:54.533745932,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399654.534745932,0.001,399654.533745932,2021-02-04 15:00:54.533745932,506,13311
2021-02-04 15:01:02.765757116,70b9cea7ca266637479483f517194c402dfe99b5fc2357e6ebac5e715c9a34a2,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399665.031757116,2.266,399662.765757116,2021-02-04 15:01:02.765757116,507,8232
2021-02-04 15:01:05.704991028,70b9cea7ca266637479483f517194c402dfe99b5fc2357e6ebac5e715c9a34a2,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399666.682991028,0.978,399665.704991028,2021-02-04 15:01:05.704991028,508,2939
2021-02-04 15:01:07.035979034,70b9cea7ca266637479483f517194c402dfe99b5fc2357e6ebac5e715c9a34a2,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399668.183979034,1.148,399667.03597903403,2021-02-04 15:01:07.035979034,509,1331
2021-02-04 15:01:08.580563107,70b9cea7ca266637479483f517194c402dfe99b5fc2357e6ebac5e715c9a34a2,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399668.91556310706,0.335,399668.58056310704,2021-02-04 15:01:08.580563107,510,1545
2021-02-04 15:01:09.254823053,70b9cea7ca266637479483f517194c402dfe99b5fc2357e6ebac5e715c9a34a2,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399670.39182305295,1.137,399669.25482305296,2021-02-04 15:01:09.254823053,511,674
2021-02-04 15:01:09.960265999,70b9cea7ca266637479483f517194c402dfe99b5fc2357e6ebac5e715c9a34a2,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399670.830265999,0.87,399669.960265999,2021-02-04 15:01:09.960265999,512,705
2021-02-04 15:01:11.902482914,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399671.903482914,0.001,399671.902482914,2021-02-04 15:01:11.902482914,513,1942
2021-02-04 15:01:17.293594896,70b9cea7ca266637479483f517194c402dfe99b5fc2357e6ebac5e715c9a34a2,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399678.131594896,0.838,399677.29359489604,2021-02-04 15:01:17.293594896,514,5391
2021-02-04 15:01:17.888169100,70b9cea7ca266637479483f517194c402dfe99b5fc2357e6ebac5e715c9a34a2,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399678.9861691,1.098,399677.8881691,2021-02-04 15:01:17.888169100,515,595
2021-02-04 15:01:19.270562010,70b9cea7ca266637479483f517194c402dfe99b5fc2357e6ebac5e715c9a34a2,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399679.94056201,0.67,399679.27056201,2021-02-04 15:01:19.270562010,516,1382
2021-02-04 15:01:19.997533882,70b9cea7ca266637479483f517194c402dfe99b5fc2357e6ebac5e715c9a34a2,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399681.009533882,1.012,399679.99753388204,2021-02-04 15:01:19.997533882,517,727
2021-02-04 15:01:21.088184050,70b9cea7ca266637479483f517194c402dfe99b5fc2357e6ebac5e715c9a34a2,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399682.01018405,0.922,399681.08818405,2021-02-04 15:01:21.088184050,518,1091
2021-02-04 15:01:21.779769899,70b9cea7ca266637479483f517194c402dfe99b5fc2357e6ebac5e715c9a34a2,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399682.427769899,0.648,399681.77976989903,2021-02-04 15:01:21.779769899,519,692
2021-02-04 15:01:22.469455046,70b9cea7ca266637479483f517194c402dfe99b5fc2357e6ebac5e715c9a34a2,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399682.975455046,0.506,399682.469455046,2021-02-04 15:01:22.469455046,520,690
2021-02-04 15:01:23.065168003,70b9cea7ca266637479483f517194c402dfe99b5fc2357e6ebac5e715c9a34a2,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399683.636168003,0.571,399683.065168003,2021-02-04 15:01:23.065168003,521,596
2021-02-04 15:01:23.577495022,70b9cea7ca266637479483f517194c402dfe99b5fc2357e6ebac5e715c9a34a2,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399683.907495022,0.33,399683.577495022,2021-02-04 15:01:23.577495022,522,512
2021-02-04 15:01:24.406422062,70b9cea7ca266637479483f517194c402dfe99b5fc2357e6ebac5e715c9a34a2,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399684.736422062,0.33,399684.40642206196,2021-02-04 15:01:24.406422062,523,829
2021-02-04 15:01:24.793876965,70b9cea7ca266637479483f517194c402dfe99b5fc2357e6ebac5e715c9a34a2,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399685.361876965,0.568,399684.79387696495,2021-02-04 15:01:24.793876965,524,387
2021-02-04 15:01:25.224829969,70b9cea7ca266637479483f517194c402dfe99b5fc2357e6ebac5e715c9a34a2,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399686.039829969,0.815,399685.224829969,2021-02-04 15:01:25.224829969,525,431
2021-02-04 15:01:25.775338890,70b9cea7ca266637479483f517194c402dfe99b5fc2357e6ebac5e715c9a34a2,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399686.42333889,0.648,399685.77533889003,2021-02-04 15:01:25.775338890,526,551
2021-02-04 15:01:26.219732956,70b9cea7ca266637479483f517194c402dfe99b5fc2357e6ebac5e715c9a34a2,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399687.190732956,0.971,399686.219732956,2021-02-04 15:01:26.219732956,527,444
2021-02-04 15:01:27.461208033,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399687.462208033,0.001,399687.461208033,2021-02-04 15:01:27.461208033,528,1241
2021-02-04 15:01:29.647240971,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399689.649240971,0.002,399689.64724097104,2021-02-04 15:01:29.647240971,529,2186
2021-02-04 15:01:30.830692038,70b9cea7ca266637479483f517194c402dfe99b5fc2357e6ebac5e715c9a34a2,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399691.521692038,0.691,399690.830692038,2021-02-04 15:01:30.830692038,530,1183
2021-02-04 15:01:31.987732019,70b9cea7ca266637479483f517194c402dfe99b5fc2357e6ebac5e715c9a34a2,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399693.647732019,1.66,399691.98773201904,2021-02-04 15:01:31.987732019,531,1157
2021-02-04 15:01:33.473503956,70b9cea7ca266637479483f517194c402dfe99b5fc2357e6ebac5e715c9a34a2,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399694.889503956,1.416,399693.473503956,2021-02-04 15:01:33.473503956,532,1486
2021-02-04 15:01:34.785410090,70b9cea7ca266637479483f517194c402dfe99b5fc2357e6ebac5e715c9a34a2,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399696.24041009,1.455,399694.78541009,2021-02-04 15:01:34.785410090,533,1312
2021-02-04 15:01:35.517229946,70b9cea7ca266637479483f517194c402dfe99b5fc2357e6ebac5e715c9a34a2,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399698.459229946,2.942,399695.51722994604,2021-02-04 15:01:35.517229946,534,732
2021-02-04 15:01:37.032927969,70b9cea7ca266637479483f517194c402dfe99b5fc2357e6ebac5e715c9a34a2,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399697.404927969,0.372,399697.032927969,2021-02-04 15:01:37.032927969,535,1516
2021-02-04 15:01:39.376609015,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399699.377609015,0.001,399699.376609015,2021-02-04 15:01:39.376609015,536,2344
2021-02-04 15:01:40.806233095,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399700.80723309505,0.001,399700.80623309506,2021-02-04 15:01:40.806233095,537,1430
2021-02-04 15:01:43.592431950,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399703.59343195,0.001,399703.59243195003,2021-02-04 15:01:43.592431950,538,2786
2021-02-04 15:01:44.444575008,70b9cea7ca266637479483f517194c402dfe99b5fc2357e6ebac5e715c9a34a2,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399704.685575008,0.241,399704.444575008,2021-02-04 15:01:44.444575008,539,852
2021-02-04 15:01:45.303974939,70b9cea7ca266637479483f517194c402dfe99b5fc2357e6ebac5e715c9a34a2,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399705.42797493906,0.124,399705.30397493904,2021-02-04 15:01:45.303974939,540,859
2021-02-04 15:01:47.399909016,70b9cea7ca266637479483f517194c402dfe99b5fc2357e6ebac5e715c9a34a2,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399708.228909016,0.829,399707.399909016,2021-02-04 15:01:47.399909016,541,2096
2021-02-04 15:01:48.899445089,70b9cea7ca266637479483f517194c402dfe99b5fc2357e6ebac5e715c9a34a2,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399712.04044508893,3.141,399708.89944508893,2021-02-04 15:01:48.899445089,542,1500
2021-02-04 15:01:50.664501085,70b9cea7ca266637479483f517194c402dfe99b5fc2357e6ebac5e715c9a34a2,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399711.024501085,0.36,399710.664501085,2021-02-04 15:01:50.664501085,543,1765
2021-02-04 15:01:52.999190044,70b9cea7ca266637479483f517194c402dfe99b5fc2357e6ebac5e715c9a34a2,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399715.174190044,2.175,399712.999190044,2021-02-04 15:01:52.999190044,544,2335
2021-02-04 15:01:54.033698963,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399714.03469896305,0.001,399714.03369896306,2021-02-04 15:01:54.033698963,545,1035
2021-02-04 15:01:55.037739075,70b9cea7ca266637479483f517194c402dfe99b5fc2357e6ebac5e715c9a34a2,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399716.349739075,1.312,399715.037739075,2021-02-04 15:01:55.037739075,546,1004
2021-02-04 15:01:56.886654892,70b9cea7ca266637479483f517194c402dfe99b5fc2357e6ebac5e715c9a34a2,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399717.096654892,0.21,399716.886654892,2021-02-04 15:01:56.886654892,547,1849
2021-02-04 15:02:06.279158043,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399726.280158043,0.001,399726.27915804303,2021-02-04 15:02:06.279158043,548,9393
2021-02-04 15:02:16.222963022,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399736.223963022,0.001,399736.222963022,2021-02-04 15:02:16.222963022,549,9944
2021-02-04 15:02:32.849672007,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399752.850672007,0.001,399752.849672007,2021-02-04 15:02:32.849672007,550,16627
2021-02-04 15:02:44.538011002,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399764.539011002,0.001,399764.538011002,2021-02-04 15:02:44.538011002,551,11688
2021-02-04 15:02:55.188021111,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399775.18902111106,0.001,399775.18802111107,2021-02-04 15:02:55.188021111,552,10650
2021-02-04 15:03:04.472983049,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399784.473983049,0.001,399784.472983049,2021-02-04 15:03:04.472983049,553,9285
2021-02-04 15:03:17.135936903,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399797.136936903,0.001,399797.135936903,2021-02-04 15:03:17.135936903,554,12663
2021-02-04 15:03:29.764273094,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399809.765273094,0.001,399809.764273094,2021-02-04 15:03:29.764273094,555,12628
2021-02-04 15:03:38.543152021,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399818.544152021,0.001,399818.543152021,2021-02-04 15:03:38.543152021,556,8779
2021-02-04 15:03:49.528071093,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399829.529071093,0.001,399829.528071093,2021-02-04 15:03:49.528071093,557,10985
2021-02-04 15:04:01.976498055,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399841.977498055,0.001,399841.97649805504,2021-02-04 15:04:01.976498055,558,12448
2021-02-04 15:04:12.552847075,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399852.553847075,0.001,399852.552847075,2021-02-04 15:04:12.552847075,559,10576
2021-02-04 15:04:30.361613916,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399870.362613916,0.001,399870.361613916,2021-02-04 15:04:30.361613916,560,17809
2021-02-04 15:04:41.733206915,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399881.734206915,0.001,399881.733206915,2021-02-04 15:04:41.733206915,561,11372
2021-02-04 15:04:54.244718002,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399894.245718002,0.001,399894.24471800204,2021-02-04 15:04:54.244718002,562,12512
2021-02-04 15:05:00.016079092,8edcb2c8634528c66b062785169a74c209201e03e0d53c932775acabec4bf702,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399911.116079092,11.1,399900.01607909205,2021-02-04 15:05:00.016079092,563,5771
2021-02-04 15:05:09.999550913,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399910.001550913,0.002,399909.999550913,2021-02-04 15:05:09.999550913,564,9983
2021-02-04 15:05:24.347176956,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399924.348176956,0.001,399924.347176956,2021-02-04 15:05:24.347176956,565,14348
2021-02-04 15:05:31.390247988,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399931.391247988,0.001,399931.390247988,2021-02-04 15:05:31.390247988,566,7043
2021-02-04 15:05:43.987481998,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399943.988481998,0.001,399943.987481998,2021-02-04 15:05:43.987481998,567,12597
2021-02-04 15:05:53.912701057,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399953.91370105697,0.001,399953.912701057,2021-02-04 15:05:53.912701057,568,9925
2021-02-04 15:06:03.266098904,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399963.267098904,0.001,399963.266098904,2021-02-04 15:06:03.266098904,569,9353
2021-02-04 15:06:14.875203060,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399974.87620306,0.001,399974.87520306,2021-02-04 15:06:14.875203060,570,11609
2021-02-04 15:06:24.264829086,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399984.265829086,0.001,399984.264829086,2021-02-04 15:06:24.264829086,571,9390
2021-02-04 15:06:32.774836945,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,399992.775836945,0.001,399992.774836945,2021-02-04 15:06:32.774836945,572,8510
2021-02-04 15:06:45.646618055,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,400005.64761805505,0.001,400005.64661805506,2021-02-04 15:06:45.646618055,573,12872
2021-02-04 15:06:55.348412918,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,400015.349412918,0.001,400015.348412918,2021-02-04 15:06:55.348412918,574,9702
2021-02-04 15:07:08.871483015,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,400028.87248301506,0.001,400028.8714830151,2021-02-04 15:07:08.871483015,575,13523
2021-02-04 15:07:19.149059938,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,400039.150059938,0.001,400039.14905993803,2021-02-04 15:07:19.149059938,576,10278
2021-02-04 15:07:30.479794907,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,400050.480794907,0.001,400050.47979490703,2021-02-04 15:07:30.479794907,577,11331
2021-02-04 15:07:48.092187094,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,400068.093187094,0.001,400068.09218709404,2021-02-04 15:07:48.092187094,578,17612
2021-02-04 15:08:00.093645905,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,400080.09564590495,0.002,400080.09364590497,2021-02-04 15:08:00.093645905,579,12001
2021-02-04 15:08:12.363097118,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,400092.364097118,0.001,400092.36309711804,2021-02-04 15:08:12.363097118,580,12269
2021-02-04 15:08:19.152565884,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,400099.153565884,0.001,400099.152565884,2021-02-04 15:08:19.152565884,581,6789
2021-02-04 15:08:29.968224930,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,400109.96922493,0.001,400109.96822493,2021-02-04 15:08:29.968224930,582,10816
2021-02-04 15:08:35.919422077,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,400115.920422077,0.001,400115.919422077,2021-02-04 15:08:35.919422077,583,5951
2021-02-04 15:08:47.424904036,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,400127.425904036,0.001,400127.424904036,2021-02-04 15:08:47.424904036,584,11505
2021-02-04 15:08:57.525335000,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,400137.526335001,0.001,400137.525335001,2021-02-04 15:08:57.525335000,585,10100
2021-02-04 15:09:02.537203001,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,400142.538203001,0.001,400142.53720300103,2021-02-04 15:09:02.537203001,586,5012
2021-02-04 15:09:12.249144959,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,400152.250144959,0.001,400152.24914495903,2021-02-04 15:09:12.249144959,587,9712
2021-02-04 15:09:25.874582882,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,400165.879582882,0.005,400165.874582882,2021-02-04 15:09:25.874582882,588,13625
2021-02-04 15:09:31.918439077,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,400171.919439077,0.001,400171.91843907704,2021-02-04 15:09:31.918439077,589,6044
2021-02-04 15:09:45.520686077,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,400185.521686077,0.001,400185.520686077,2021-02-04 15:09:45.520686077,590,13602
2021-02-04 15:09:56.464339899,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,400196.46533989906,0.001,400196.4643398991,2021-02-04 15:09:56.464339899,591,10944
2021-02-04 15:10:00.047249006,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,400200.048249006,0.001,400200.047249006,2021-02-04 15:10:00.047249006,592,3583
2021-02-04 15:10:07.054883884,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,400207.055883884,0.001,400207.05488388403,2021-02-04 15:10:07.054883884,593,7008
2021-02-04 15:10:08.748650034,734272c01926d19690e5ec308bab64ef97950b75b1c7582283e0783fce1751d8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,400220.015650034,11.267,400208.748650034,2021-02-04 15:10:08.748650034,594,1694
2021-02-04 15:10:18.222701000,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,400218.223701,0.001,400218.222701,2021-02-04 15:10:18.222701000,595,9474
2021-02-04 15:10:23.268136906,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,400223.269136906,0.001,400223.26813690603,2021-02-04 15:10:23.268136906,596,5045
2021-02-04 15:10:31.717065977,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,400231.718065977,0.001,400231.717065977,2021-02-04 15:10:31.717065977,597,8449
2021-02-04 15:10:41.840200113,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,400241.841200113,0.001,400241.840200113,2021-02-04 15:10:41.840200113,598,10123
2021-02-04 15:10:55.150937008,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,400255.151937008,0.001,400255.15093700803,2021-02-04 15:10:55.150937008,599,13311
2021-02-04 15:11:06.393684076,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,400266.394684076,0.001,400266.393684076,2021-02-04 15:11:06.393684076,600,11243
2021-02-04 15:11:17.025999950,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,400277.02699995,0.001,400277.02599995,2021-02-04 15:11:17.025999950,601,10632
2021-02-04 15:11:27.200123953,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,400287.201123953,0.001,400287.200123953,2021-02-04 15:11:27.200123953,602,10174
2021-02-04 15:11:38.894338059,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,400298.895338059,0.001,400298.894338059,2021-02-04 15:11:38.894338059,603,11694
2021-02-04 15:11:45.846475052,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,400305.847475052,0.001,400305.846475052,2021-02-04 15:11:45.846475052,604,6952
2021-02-04 15:11:56.422979044,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,400316.423979044,0.001,400316.42297904403,2021-02-04 15:11:56.422979044,605,10577
2021-02-04 15:12:07.555610107,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,400327.556610107,0.001,400327.555610107,2021-02-04 15:12:07.555610107,606,11133
