sno,Unnamed: 0,wait
1667,16670,8116
1668,16680,7701
1669,16690,7414
1670,16700,8031
1671,16710,8063
1672,16720,7958
1673,16730,7933
1674,16740,1485
1675,16750,6553
1676,16760,7650
1677,16770,8272
1678,16780,8025
1679,16790,7977
1680,16800,7730
1681,16810,7742
1682,16820,7907
1683,16830,8264
1684,16840,7674
1685,16850,8183
1686,16860,7895
1687,16870,8361
1688,16880,7870
1689,16890,7286
1690,16900,2151
1691,16910,6834
1692,16920,7145
1693,16930,7895
1694,16940,8436
1695,16950,8110
1696,16960,7996
1697,16970,8097
1698,16980,8392
1699,16990,8516
1700,17000,8312
1701,17010,8062
1702,17020,7824
1703,17030,8068
1704,17040,8176
1705,17050,7084
1706,17060,7658
1707,17070,7985
1708,17080,8264
1709,17090,7508
1710,17100,7386
1711,17110,7212
1712,17120,7928
1713,17130,7505
1714,17140,7392
1715,17150,7728
1716,17160,7609
1717,17170,7437
1718,17180,8168
1719,17190,8314
1720,17200,8315
1721,17210,8527
1722,17220,8107
1723,17230,7104
1724,17240,7110
1725,17250,7897
1726,17260,6976
1727,17270,7610
1728,17280,2165
1729,17290,5138
1730,17300,5856
1731,17310,7186
1732,17320,7281
1733,17330,8022
1734,17340,7867
1735,17350,7744
1736,17360,7455
1737,17370,8294
1738,17380,8428
1739,17390,7808
1740,17400,8146
1741,17410,8011
1742,17420,7744
1743,17430,7933
1744,17440,7857
1745,17450,7567
1746,17460,7568
1747,17470,7872
1748,17480,7942
1749,17490,7412
1750,17500,7371
1751,17510,7873
1752,17520,8438
1753,17530,7922
1754,17540,7723
1755,17550,7083
1756,17560,8084
1757,17570,7820
1758,17580,8172
1759,17590,8178
1760,17600,7323
1761,17610,7337
1762,17620,7377
1763,17630,7492
1764,17640,7796
1765,17650,7493
1766,17660,7744
1767,17670,7540
1768,17680,8038
1769,17690,7476
1770,17700,8160
1771,17710,1698
1772,17720,4601
1773,17730,7647
1774,17740,7333
1775,17750,7136
1776,17760,7475
1777,17770,7559
1778,17780,6695
1779,17790,7071
1780,17800,7937
1781,17810,7708
1782,17820,6867
1783,17830,8302
1784,17840,8236
1785,17850,7978
1786,17860,8024
1787,17870,7931
1788,17880,7798
1789,17890,7601
1790,17900,7769
1791,17910,8318
1792,17920,8315
1793,17930,7926
1794,17940,7788
1795,17950,7948
1796,17960,7269
1797,17970,7697
1798,17980,7726
1799,17990,6704
1800,18000,7744
1801,18010,7138
1802,18020,7524
1803,18030,8000
1804,18040,7844
1805,18050,7991
1806,18060,7999
1807,18070,7967
1808,18080,5864
1809,18090,6627
1810,18100,7915
1811,18110,8134
1812,18120,8001
1813,18130,6890
1814,18140,7797
1815,18150,7080
1816,18160,7560
1817,18170,7109
1818,18180,7407
1819,18190,7645
1820,18200,7315
1821,18210,7849
1822,18220,7500
1823,18230,7461
1824,18240,7837
1825,18250,7779
1826,18260,7129
1827,18270,7783
1828,18280,8022
1829,18290,8076
1830,18300,7912
1831,18310,7543
1832,18320,7852
1833,18330,7722
1834,18340,7796
1835,18350,7772
1836,18360,7517
1837,18370,8209
1838,18380,8195
1839,18390,7224
1840,18400,7431
1841,18410,7486
1842,18420,8524
1843,18430,7876
1844,18440,7662
1845,18450,8013
1846,18460,7760
1847,18470,8026
1848,18480,2376
1849,18490,6891
1850,18500,7299
1851,18510,8160
1852,18520,7646
1853,18530,8168
1854,18540,7886
1855,18550,7723
1856,18560,8437
1857,18570,8151
1858,18580,7348
1859,18590,7097
1860,18600,6942
1861,18610,7375
1862,18620,7547
1863,18630,8065
1864,18640,7896
1865,18650,8004
1866,18660,8496
1867,18670,8045
1868,18680,7580
1869,18690,7837
1870,18700,7631
1871,18710,7825
1872,18720,7406
1873,18730,7400
1874,18740,7522
1875,18750,8267
1876,18760,7921
1877,18770,7934
1878,18780,7802
1879,18790,7386
1880,18800,7917
1881,18810,7090
1882,18820,7916
1883,18830,8238
1884,18840,8105
1885,18850,8434
1886,18860,6698
1887,18870,7052
1888,18880,7605
1889,18890,8083
1890,18900,2400
1891,18910,5794
1892,18920,7242
1893,18930,7999
1894,18940,7950
1895,18950,8106
1896,18960,7926
1897,18970,7818
1898,18980,7610
1899,18990,7189
1900,19000,7900
1901,19010,7941
1902,19020,8180
1903,19030,8118
1904,19040,7482
1905,19050,7516
1906,19060,8056
1907,19070,8376
1908,19080,6732
1909,19090,7456
1910,19100,7806
1911,19110,7911
1912,19120,7947
1913,19130,7204
1914,19140,7345
1915,19150,7849
1916,19160,8245
1917,19170,7959
1918,19180,7003
1919,19190,7783
1920,19200,7656
1921,19210,7435
1922,19220,7522
1923,19230,7450
1924,19240,7535
1925,19250,7607
1926,19260,6680
1927,19270,7441
1928,19280,8386
1929,19290,8044
1930,19300,4530
1931,19310,7087
1932,19320,7451
1933,19330,7352
1934,19340,7422
1935,19350,7768
1936,19360,7378
1937,19370,6653
1938,19380,7393
1939,19390,8398
1940,19400,8026
1941,19410,8155
1942,19420,8442
1943,19430,8023
1944,19440,7346
1945,19450,7578
1946,19460,8111
1947,19470,7942
1948,19480,8233
1949,19490,8196
1950,19500,8405
1951,19510,7753
1952,19520,7422
1953,19530,8286
1954,19540,7023
1955,19550,7062
1956,19560,7885
1957,19570,7162
1958,19580,7892
1959,19590,8656
1960,19600,8237
1961,19610,8398
1962,19620,7771
1963,19630,7873
1964,19640,7433
1965,19650,7122
1966,19660,7461
1967,19670,7924
1968,19680,4184
1969,19690,2014
1970,19700,6612
1971,19710,6670
1972,19720,7772
1973,19730,5489
1974,19740,7391
1975,19750,7318
1976,19760,7948
1977,19770,1490
1978,19780,6026
1979,19790,6703
1980,19800,7199
1981,19810,8196
1982,19820,7270
1983,19830,7616
1984,19840,7693
1985,19850,7876
1986,19860,7564
1987,19870,7449
1988,19880,7577
1989,19890,8082
1990,19900,8618
1991,19910,8223
1992,19920,8250
1993,19930,7791
1994,19940,8334
1995,19950,8228
1996,19960,8071
1997,19970,7815
1998,19980,8837
1999,19990,8634
2000,20000,7580
2001,20010,7858
2002,20020,8103
2003,20030,7615
2004,20040,7498
2005,20050,7486
2006,20060,7447
2007,20070,7606
2008,20080,7551
2009,20090,7723
2010,20100,7802
2011,20110,6508
2012,20120,7197
2013,20130,7366
2014,20140,1537
2015,20150,6655
2016,20160,7415
2017,20170,8145
2018,20180,7552
2019,20190,8116
2020,20200,7879
2021,20210,7725
2022,20220,7030
2023,20230,7454
2024,20240,7707
2025,20250,7688
2026,20260,3981
2027,20270,4716
2028,20280,6315
2029,20290,6857
2030,20300,4299
2031,20310,3596
2032,20320,3653
2033,20330,5346
2034,20340,7243
2035,20350,7042
2036,20360,6258
2037,20370,2345
2038,20380,3459
2039,20390,3696
2040,20400,5679
2041,20410,5606
2042,20420,5132
2043,20430,6388
2044,20440,4806
2045,20450,3490
2046,20460,7065
2047,20470,5909
2048,20480,2467
2049,20490,5555
2050,20500,3235
2051,20510,2388
2052,20520,4778
2053,20530,3331
2054,20540,3230
2055,20550,3610
2056,20560,2373
2057,20570,2950
2058,20580,3106
2059,20590,3489
2060,20600,3441
2061,20610,3078
2062,20620,2271
2063,20630,3304
2064,20640,1897
2065,20650,6784
2066,20660,7746
2067,20670,3344
2068,20680,4788
2069,20690,3205
2070,20700,2682
2071,20710,3135
2072,20720,5806
2073,20730,7513
2074,20740,7848
2075,20750,8205
2076,20760,7794
2077,20770,7764
2078,20780,7505
2079,20790,7507
2080,20800,8422
2081,20810,8314
2082,20820,3237
2083,20830,1889
2084,20840,7212
2085,20850,7616
2086,20860,7877
2087,20870,8037
2088,20880,6082
2089,20890,2042
2090,20900,6648
2091,20910,7604
2092,20920,7583
2093,20930,7555
2094,20940,8167
2095,20950,7932
2096,20960,7566
2097,20970,7729
2098,20980,7606
2099,20990,8023
2100,21000,7121
2101,21010,2070
2102,21020,3416
2103,21030,3279
2104,21040,5724
2105,21050,4801
2106,21060,6896
2107,21070,2990
2108,21080,6618
2109,21090,6117
2110,21100,7470
2111,21110,7278
2112,21120,7158
2113,21130,7926
2114,21140,3080
2115,21150,3608
2116,21160,6438
2117,21170,5200
2118,21180,2835
2119,21190,6323
2120,21200,7511
2121,21210,8118
2122,21220,5473
2123,21230,6474
2124,21240,7555
2125,21250,2958
2126,21260,2337
2127,21270,5234
2128,21280,7362
2129,21290,8262
2130,21300,7972
2131,21310,8481
2132,21320,7843
2133,21330,7405
2134,21340,6689
2135,21350,1734
2136,21360,6874
2137,21370,7799
2138,21380,1523
2139,21390,2175
2140,21400,3570
2141,21410,3525
2142,21420,4362
2143,21430,5095
2144,21440,4444
2145,21450,3664
2146,21460,6444
2147,21470,7418
2148,21480,8273
2149,21490,7645
2150,21500,6031
2151,21510,7328
