d_t,app,func,end_timestamp,duration,st_tsp,date,counter,wait_delay
2021-02-01 11:27:36.418739008,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,127656.419739008,0.001,127656.41873900799,2021-02-01 11:27:36.418739008,190,12691
2021-02-01 11:27:44.553346966,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,127664.555346966,0.002,127664.553346966,2021-02-01 11:27:44.553346966,191,8135
2021-02-01 11:27:54.287105011,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,127674.288105011,0.001,127674.287105011,2021-02-01 11:27:54.287105011,192,9734
2021-02-01 11:28:03.637571978,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,127683.638571978,0.001,127683.63757197799,2021-02-01 11:28:03.637571978,193,9350
2021-02-01 11:28:16.175459074,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,127696.176459074,0.001,127696.175459074,2021-02-01 11:28:16.175459074,194,12538
2021-02-01 11:28:26.160314011,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,127706.161314011,0.001,127706.160314011,2021-02-01 11:28:26.160314011,195,9985
2021-02-01 11:28:37.151959057,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,127717.156959057,0.005,127717.151959057,2021-02-01 11:28:37.151959057,196,10992
2021-02-01 11:28:49.815400051,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,127729.816400051,0.001,127729.815400051,2021-02-01 11:28:49.815400051,197,12663
2021-02-01 11:28:57.368056940,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,127737.36905694,0.001,127737.36805694,2021-02-01 11:28:57.368056940,198,7553
2021-02-01 11:29:05.570822882,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,127745.571822882,0.001,127745.570822882,2021-02-01 11:29:05.570822882,199,8203
2021-02-01 11:29:14.756116940,5fb02cfeb979fec16df02d1ece227157238477b19fc6e37554e2e2af6018d3ba,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,127754.88011694,0.124,127754.75611694,2021-02-01 11:29:14.756116940,200,9185
2021-02-01 11:29:25.722675966,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,127765.723675966,0.001,127765.722675966,2021-02-01 11:29:25.722675966,201,10967
2021-02-01 11:29:34.718619036,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,127774.719619036,0.001,127774.718619036,2021-02-01 11:29:34.718619036,202,8996
2021-02-01 11:29:45.955201077,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,127785.956201077,0.001,127785.955201077,2021-02-01 11:29:45.955201077,203,11237
2021-02-01 11:29:54.533733938,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,127794.535733938,0.002,127794.533733938,2021-02-01 11:29:54.533733938,204,8579
2021-02-01 11:30:00.021305000,8edcb2c8634528c66b062785169a74c209201e03e0d53c932775acabec4bf702,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,127803.259305,3.238,127800.021305,2021-02-01 11:30:00.021305000,205,5488
2021-02-01 11:30:05.563064026,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,127805.564064026,0.001,127805.56306402599,2021-02-01 11:30:05.563064026,206,5542
2021-02-01 11:30:15.312697100,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,127815.3136971,0.001,127815.3126971,2021-02-01 11:30:15.312697100,207,9750
2021-02-01 11:30:22.717188904,5fb02cfeb979fec16df02d1ece227157238477b19fc6e37554e2e2af6018d3ba,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,127822.795188904,0.078,127822.717188904,2021-02-01 11:30:22.717188904,208,7404
2021-02-01 11:30:29.444285082,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,127829.445285082,0.001,127829.44428508199,2021-02-01 11:30:29.444285082,209,6727
2021-02-01 11:30:45.989329981,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,127845.990329981,0.001,127845.98932998099,2021-02-01 11:30:45.989329981,210,16545
2021-02-01 11:30:58.029451059,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,127858.030451059,0.001,127858.029451059,2021-02-01 11:30:58.029451059,211,12040
2021-02-01 11:31:10.810652899,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,127870.811652899,0.001,127870.810652899,2021-02-01 11:31:10.810652899,212,12781
2021-02-01 11:31:24.113593029,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,127884.114593029,0.001,127884.11359302899,2021-02-01 11:31:24.113593029,213,13303
2021-02-01 11:31:37.989305901,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,127897.990305901,0.001,127897.98930590099,2021-02-01 11:31:37.989305901,214,13876
2021-02-01 11:31:46.178908991,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,127906.179908991,0.001,127906.178908991,2021-02-01 11:31:46.178908991,215,8190
2021-02-01 11:31:52.554253983,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,127912.555253983,0.001,127912.55425398299,2021-02-01 11:31:52.554253983,216,6375
2021-02-01 11:32:04.793397116,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,127924.794397116,0.001,127924.793397116,2021-02-01 11:32:04.793397116,217,12239
2021-02-01 11:32:16.732392000,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,127936.733392,0.001,127936.73239199999,2021-02-01 11:32:16.732392000,218,11939
2021-02-01 11:32:27.938385891,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,127947.939385891,0.001,127947.938385891,2021-02-01 11:32:27.938385891,219,11206
2021-02-01 11:32:36.482247995,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,127956.483247995,0.001,127956.482247995,2021-02-01 11:32:36.482247995,220,8544
2021-02-01 11:32:45.999443935,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,127966.000443935,0.001,127965.999443935,2021-02-01 11:32:45.999443935,221,9517
2021-02-01 11:33:00.016057114,734272c01926d19690e5ec308bab64ef97950b75b1c7582283e0783fce1751d8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,127980.212057114,0.196,127980.016057114,2021-02-01 11:33:00.016057114,222,14017
2021-02-01 11:33:05.131675955,7fa05b607ae861b85ec53cea12d3efaed8be0f9a92f5d6e8067244161d491e96,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128029.085675955,43.954,127985.131675955,2021-02-01 11:33:05.131675955,223,5116
2021-02-01 11:33:19.385466026,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,127999.386466026,0.001,127999.385466026,2021-02-01 11:33:19.385466026,224,14254
2021-02-01 11:33:27.509415077,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128007.510415077,0.001,128007.509415077,2021-02-01 11:33:27.509415077,225,8124
2021-02-01 11:33:40.039934086,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128020.040934086,0.001,128020.039934086,2021-02-01 11:33:40.039934086,226,12531
2021-02-01 11:33:49.622188972,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128029.623188972,0.001,128029.62218897199,2021-02-01 11:33:49.622188972,227,9582
2021-02-01 11:34:00.581773006,5fb02cfeb979fec16df02d1ece227157238477b19fc6e37554e2e2af6018d3ba,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128040.644773006,0.063,128040.58177300601,2021-02-01 11:34:00.581773006,228,10960
2021-02-01 11:34:08.691986965,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128048.692986965,0.001,128048.691986965,2021-02-01 11:34:08.691986965,229,8110
2021-02-01 11:34:19.812683033,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128059.813683033,0.001,128059.812683033,2021-02-01 11:34:19.812683033,230,11121
2021-02-01 11:34:25.890907930,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128065.89190793,0.001,128065.89090792999,2021-02-01 11:34:25.890907930,231,6078
2021-02-01 11:34:35.641278910,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128075.64227891,0.001,128075.64127891,2021-02-01 11:34:35.641278910,232,9750
2021-02-01 11:34:44.974301981,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128084.975301981,0.001,128084.974301981,2021-02-01 11:34:44.974301981,233,9333
2021-02-01 11:34:54.228207047,5fb02cfeb979fec16df02d1ece227157238477b19fc6e37554e2e2af6018d3ba,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128094.321207047,0.093,128094.22820704701,2021-02-01 11:34:54.228207047,234,9254
2021-02-01 11:35:00.028948961,f274d71de386ccc77e4ca74766dbc485461c3053059d47266463c45ec92001b3,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128112.667948961,12.639,128100.028948961,2021-02-01 11:35:00.028948961,235,5801
2021-02-01 11:35:11.102199005,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128111.103199005,0.001,128111.10219900499,2021-02-01 11:35:11.102199005,236,11073
2021-02-01 11:35:19.603907036,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128119.604907036,0.001,128119.603907036,2021-02-01 11:35:19.603907036,237,8502
2021-02-01 11:35:27.655537056,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128127.656537056,0.001,128127.655537056,2021-02-01 11:35:27.655537056,238,8052
2021-02-01 11:35:38.280331062,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128138.281331062,0.001,128138.280331062,2021-02-01 11:35:38.280331062,239,10625
2021-02-01 11:35:44.846471952,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128144.847471952,0.001,128144.846471952,2021-02-01 11:35:44.846471952,240,6566
2021-02-01 11:35:53.874530005,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128153.875530005,0.001,128153.87453000499,2021-02-01 11:35:53.874530005,241,9028
2021-02-01 11:36:00.017588923,f7bfe5bc8d2a37a5c15986fbfc2c477a746e866adcb9663f9df7535b61c3eb9b,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128160.095588923,0.078,128160.017588923,2021-02-01 11:36:00.017588923,242,6143
2021-02-01 11:36:09.909546946,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128169.911546946,0.002,128169.909546946,2021-02-01 11:36:09.909546946,243,9892
2021-02-01 11:36:20.530894922,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128180.531894922,0.001,128180.53089492199,2021-02-01 11:36:20.530894922,244,10621
2021-02-01 11:36:32.727519917,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128192.728519917,0.001,128192.727519917,2021-02-01 11:36:32.727519917,245,12197
2021-02-01 11:36:42.601262020,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128202.60226202,0.001,128202.60126201999,2021-02-01 11:36:42.601262020,246,9874
2021-02-01 11:36:53.936165022,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128213.937165022,0.001,128213.936165022,2021-02-01 11:36:53.936165022,247,11335
2021-02-01 11:37:03.373661922,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128223.374661922,0.001,128223.373661922,2021-02-01 11:37:03.373661922,248,9437
2021-02-01 11:37:12.390796015,5fb02cfeb979fec16df02d1ece227157238477b19fc6e37554e2e2af6018d3ba,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128232.468796015,0.078,128232.39079601501,2021-02-01 11:37:12.390796015,249,9017
2021-02-01 11:37:26.071434902,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128246.072434902,0.001,128246.071434902,2021-02-01 11:37:26.071434902,250,13681
2021-02-01 11:37:31.841273106,5fb02cfeb979fec16df02d1ece227157238477b19fc6e37554e2e2af6018d3ba,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128251.903273106,0.062,128251.841273106,2021-02-01 11:37:31.841273106,251,5770
2021-02-01 11:37:48.509196924,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128268.510196924,0.001,128268.509196924,2021-02-01 11:37:48.509196924,252,16668
2021-02-01 11:37:58.721954988,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128278.722954988,0.001,128278.721954988,2021-02-01 11:37:58.721954988,253,10213
2021-02-01 11:38:08.461301016,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128288.462301016,0.001,128288.461301016,2021-02-01 11:38:08.461301016,254,9739
2021-02-01 11:38:15.532525944,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128295.533525944,0.001,128295.532525944,2021-02-01 11:38:15.532525944,255,7071
2021-02-01 11:38:25.277471947,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128305.278471947,0.001,128305.27747194699,2021-02-01 11:38:25.277471947,256,9745
2021-02-01 11:38:34.703263926,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128314.704263926,0.001,128314.703263926,2021-02-01 11:38:34.703263926,257,9426
2021-02-01 11:38:49.158316063,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128329.159316063,0.001,128329.158316063,2021-02-01 11:38:49.158316063,258,14455
2021-02-01 11:38:59.561571056,db6be4a997f386b37c6246aaeecf81ab81562db84cf4c0d44907d9df2d0ab9fc,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128339.654571056,0.093,128339.56157105601,2021-02-01 11:38:59.561571056,259,10403
2021-02-01 11:39:17.660242962,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128357.661242962,0.001,128357.660242962,2021-02-01 11:39:17.660242962,260,18099
2021-02-01 11:39:21.872239040,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128361.87323904,0.001,128361.87223903999,2021-02-01 11:39:21.872239040,261,4212
2021-02-01 11:39:31.191258068,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128371.196258068,0.005,128371.191258068,2021-02-01 11:39:31.191258068,262,9319
2021-02-01 11:39:45.629233049,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128385.630233049,0.001,128385.629233049,2021-02-01 11:39:45.629233049,263,14438
2021-02-01 11:39:59.400093006,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128399.401093006,0.001,128399.400093006,2021-02-01 11:39:59.400093006,264,13771
2021-02-01 11:40:06.002298044,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128406.003298044,0.001,128406.002298044,2021-02-01 11:40:06.002298044,265,6602
2021-02-01 11:40:14.538790030,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128414.54479003,0.006,128414.53879003001,2021-02-01 11:40:14.538790030,266,8536
2021-02-01 11:40:23.448458952,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128423.454458952,0.006,128423.448458952,2021-02-01 11:40:23.448458952,267,8910
2021-02-01 11:40:30.263432907,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128430.264432907,0.001,128430.263432907,2021-02-01 11:40:30.263432907,268,6815
2021-02-01 11:40:40.334911989,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128440.335911989,0.001,128440.33491198899,2021-02-01 11:40:40.334911989,269,10071
2021-02-01 11:40:53.483421015,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128453.484421015,0.001,128453.483421015,2021-02-01 11:40:53.483421015,270,13149
2021-02-01 11:41:05.563677954,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128465.564677954,0.001,128465.563677954,2021-02-01 11:41:05.563677954,271,12080
2021-02-01 11:41:17.206988024,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128477.207988024,0.001,128477.206988024,2021-02-01 11:41:17.206988024,272,11643
2021-02-01 11:41:28.199721947,5fb02cfeb979fec16df02d1ece227157238477b19fc6e37554e2e2af6018d3ba,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128488.309721947,0.11,128488.19972194699,2021-02-01 11:41:28.199721947,273,10993
2021-02-01 11:41:36.189114975,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128496.190114975,0.001,128496.189114975,2021-02-01 11:41:36.189114975,274,7989
2021-02-01 11:41:46.049827980,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128506.05082798,0.001,128506.04982798,2021-02-01 11:41:46.049827980,275,9861
2021-02-01 11:42:00.022610018,f7bfe5bc8d2a37a5c15986fbfc2c477a746e866adcb9663f9df7535b61c3eb9b,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128520.100610018,0.078,128520.022610018,2021-02-01 11:42:00.022610018,276,13973
2021-02-01 11:42:07.364384102,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128527.365384102,0.001,128527.364384102,2021-02-01 11:42:07.364384102,277,7342
2021-02-01 11:42:19.087325064,5fb02cfeb979fec16df02d1ece227157238477b19fc6e37554e2e2af6018d3ba,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128539.196325064,0.109,128539.087325064,2021-02-01 11:42:19.087325064,278,11723
2021-02-01 11:42:29.008237051,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128549.009237051,0.001,128549.00823705099,2021-02-01 11:42:29.008237051,279,9921
2021-02-01 11:42:37.832370090,5fb02cfeb979fec16df02d1ece227157238477b19fc6e37554e2e2af6018d3ba,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128557.90737009,0.075,128557.83237009001,2021-02-01 11:42:37.832370090,280,8824
2021-02-01 11:42:52.581294941,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128572.582294941,0.001,128572.581294941,2021-02-01 11:42:52.581294941,281,14749
2021-02-01 11:43:00.395612070,5fb02cfeb979fec16df02d1ece227157238477b19fc6e37554e2e2af6018d3ba,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128580.47361207,0.078,128580.39561207,2021-02-01 11:43:00.395612070,282,7814
2021-02-01 11:43:15.840993975,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128595.842993975,0.002,128595.84099397501,2021-02-01 11:43:15.840993975,283,15445
2021-02-01 11:43:24.106362986,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128604.107362986,0.001,128604.106362986,2021-02-01 11:43:24.106362986,284,8265
2021-02-01 11:43:35.584592985,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128615.585592985,0.001,128615.58459298499,2021-02-01 11:43:35.584592985,285,11478
2021-02-01 11:43:47.645819115,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128627.646819115,0.001,128627.645819115,2021-02-01 11:43:47.645819115,286,12061
2021-02-01 11:43:58.846666979,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128638.847666979,0.001,128638.84666697899,2021-02-01 11:43:58.846666979,287,11201
2021-02-01 11:44:10.413782047,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128650.414782047,0.001,128650.41378204699,2021-02-01 11:44:10.413782047,288,11567
2021-02-01 11:44:23.693523096,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128663.694523096,0.001,128663.693523096,2021-02-01 11:44:23.693523096,289,13280
2021-02-01 11:44:35.865126060,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128675.86612606,0.001,128675.86512606,2021-02-01 11:44:35.865126060,290,12172
